timestamp,batch_name,gateway,model,api,provider,scenario_name,continent,country_code,city,region,as_name,conn_type,ttft,ttfb,total_time,success,error,finish_reason,model_used,flow_host,flow_remote_ip,flow_alpn,flow_http_status,flow_server,flow_conn_fresh
2026-08-05 11:33:19.854+00,batch-1785929471296,Kong,gpt-5.4,openai,openai,simple,EU,ES,madrid,M,google llc,Wired,2029,2028,2914,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:33:20.366+00,batch-1785929595302,OpenAI (Direct),gpt-5.4,openai,openai,simple,NA,CA,montréal,QC,google llc,Wired,713,698,2450,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 11:33:21.094+00,batch-1785929471892,Kong,gpt-5.4,openai,openai,simple,EU,DE,berlin,BE,google llc,Wired,1526,1526,2385,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:33:21.976+00,batch-1785929470014,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,EU,SE,stockholm,AB,google llc,Wired,1372,1372,5001,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 11:33:22.172+00,batch-1785929571279,OpenRouter,gpt-5.4,openai,openai,simple,EU,BE,brussels,BRU,google llc,Wired,1752,1309,3810,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 11:33:24.397+00,batch-1785929590947,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,IL,tel aviv,TA,google llc,Wired,1499,1498,5371,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 11:33:25.809+00,batch-1785929472287,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,IT,torino,TO,google llc,Wired,4759,4758,4759,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:33:26.168+00,batch-1785929591339,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,QA,doha,DA,google llc,Wired,1247,1246,5093,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 11:33:26.539+00,batch-1785929470014,Kong,gpt-5.4,openai,openai,simple,EU,SE,stockholm,AB,google llc,Wired,1467,1467,2692,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:33:27.586+00,batch-1785929471296,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,ES,madrid,M,google llc,Wired,5256,5255,5256,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:33:28.437+00,batch-1785929471892,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,DE,berlin,BE,google llc,Wired,4988,4988,4989,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:33:28.988+00,batch-1785929590947,Edgee,gpt-5.4,openai,openai,simple,AS,IL,tel aviv,TA,google llc,Wired,664,23,2330,true,,stop,gpt-5.4-2026-03-05,edgee.io,51.85.84.207,http/1.1,200,,false
2026-08-05 11:33:29.305+00,batch-1785929595302,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,NA,CA,montréal,QC,google llc,Wired,2268,2263,6057,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 11:33:30.185+00,batch-1785929571279,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,BE,brussels,BRU,google llc,Wired,1146,1145,5193,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-05 11:33:30.678+00,batch-1785929590621,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,941,939,7552,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 11:33:30.877+00,batch-1785929591339,Edgee,gpt-5.4,openai,openai,simple,AS,QA,doha,DA,google llc,Wired,755,137,2332,true,,stop,gpt-5.4-2026-03-05,edgee.io,35.42.205.230,http/1.1,200,,false
2026-08-05 11:33:31.076+00,batch-1785929529826,TrueFoundry,gpt-5.4,openai,openai,simple,EU,CH,zürich,ZH,google llc,Wired,1499,1475,3068,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:31.628+00,batch-1785929527186,TrueFoundry,gpt-5.4,openai,openai,simple,EU,IT,milano,MI,google llc,Wired,670,647,2515,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:33.751+00,batch-1785929595302,Edgee,gpt-5.4,openai,openai,simple,NA,CA,montréal,QC,google llc,Wired,691,18,2382,true,,stop,gpt-5.4-2026-03-05,edgee.io,16.55.0.210,http/1.1,200,,false
2026-08-05 11:33:34.631+00,batch-1785929470014,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,SE,stockholm,AB,google llc,Wired,5461,5460,5461,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:33:35.149+00,batch-1785929533689,TrueFoundry,gpt-5.4,openai,openai,simple,EU,GB,london,LND,google llc,Wired,726,695,2655,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:35.714+00,batch-1785929536473,TrueFoundry,gpt-5.4,openai,openai,simple,EU,NL,groningen,GR,google llc,Wired,1026,989,2437,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:36.584+00,batch-1785929590947,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IL,tel aviv,TA,google llc,Wired,1063,29,4622,true,,end_turn,claude-sonnet-4-6,edgee.io,51.85.84.207,http/1.1,200,,true
2026-08-05 11:33:37.952+00,batch-1785929590621,Edgee,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,851,14,2635,true,,stop,gpt-5.4-2026-03-05,edgee.io,13.39.255.167,http/1.1,200,,false
2026-08-05 11:33:39.127+00,batch-1785929529826,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,CH,zürich,ZH,google llc,Wired,1542,1541,5299,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:42.191+00,batch-1785929591339,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,QA,doha,DA,google llc,Wired,1676,387,5148,true,,end_turn,claude-sonnet-4-6,edgee.io,35.42.205.230,http/1.1,200,,true
2026-08-05 11:33:43.099+00,batch-1785929590947,OpenRouter,gpt-5.4,openai,openai,simple,AS,IL,tel aviv,TA,google llc,Wired,2674,1679,4082,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 11:33:43.289+00,batch-1785929536473,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,NL,groningen,GR,google llc,Wired,1345,1344,4999,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:44.131+00,batch-1785929527186,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,IT,milano,MI,google llc,Wired,5969,5968,9945,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:45.629+00,batch-1785929590621,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,916,31,4777,true,,end_turn,claude-sonnet-4-6,edgee.io,13.39.255.167,http/1.1,200,,true
2026-08-05 11:33:45.994+00,batch-1785929540247,TrueFoundry,gpt-5.4,openai,openai,simple,EU,DE,frankfurt am main,HE,google llc,Wired,711,683,2669,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:46.025+00,batch-1785929595302,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,CA,montréal,QC,google llc,Wired,1659,24,9067,true,,end_turn,claude-sonnet-4-6,edgee.io,16.55.0.210,http/1.1,200,,true
2026-08-05 11:33:47.983+00,batch-1785929533689,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,GB,london,LND,google llc,Wired,1315,1313,5071,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:50.090+00,batch-1785929591339,OpenRouter,gpt-5.4,openai,openai,simple,AS,QA,doha,DA,google llc,Wired,1430,774,5396,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 11:33:50.255+00,batch-1785929595302,OpenRouter,gpt-5.4,openai,openai,simple,NA,CA,montréal,QC,google llc,Wired,636,326,2260,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 11:33:50.619+00,batch-1785929590947,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IL,tel aviv,TA,google llc,Wired,1018,1015,4875,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-05 11:33:50.958+00,batch-1785929590621,OpenRouter,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,879,672,3022,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 11:33:53.366+00,batch-1785929540247,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,DE,frankfurt am main,HE,google llc,Wired,1025,1024,4873,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:33:57.997+00,batch-1785929529826,Vercel,gpt-5.4,openai,openai,simple,EU,CH,zürich,ZH,google llc,Wired,679,670,4447,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 11:33:58.007+00,batch-1785929595302,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,CA,montréal,QC,google llc,Wired,1042,1037,4651,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-05 11:33:58.328+00,batch-1785929590621,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,1015,995,4720,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-05 11:33:58.766+00,batch-1785929591339,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,QA,doha,DA,google llc,Wired,1308,1248,4992,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-05 11:34:04.058+00,batch-1785929536473,Vercel,gpt-5.4,openai,openai,simple,EU,NL,groningen,GR,google llc,Wired,863,854,2899,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 11:34:04.294+00,batch-1785929527186,Vercel,gpt-5.4,openai,openai,simple,EU,IT,milano,MI,google llc,Wired,971,962,3195,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 11:34:05.476+00,batch-1785929529826,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,EU,CH,zürich,ZH,google llc,Wired,1068,1051,4767,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.65,http/1.1,200,Vercel,true
2026-08-05 11:34:08.415+00,batch-1785929533689,Vercel,gpt-5.4,openai,openai,simple,EU,GB,london,LND,google llc,Wired,2119,2110,3948,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 11:34:09.975+00,batch-1785929529826,Cloudflare,gpt-5.4,openai,openai,simple,EU,CH,zürich,ZH,google llc,Wired,859,858,2434,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 11:34:12.110+00,batch-1785929536473,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,EU,NL,groningen,GR,google llc,Wired,2308,2251,5540,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.65,http/1.1,200,Vercel,true
2026-08-05 11:34:12.992+00,batch-1785929540247,Vercel,gpt-5.4,openai,openai,simple,EU,DE,frankfurt am main,HE,google llc,Wired,1105,1096,2913,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 11:34:14.459+00,batch-1785929527186,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,EU,IT,milano,MI,google llc,Wired,2379,2371,6044,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.65,http/1.1,200,Vercel,true
2026-08-05 11:34:15.794+00,batch-1785929651045,OpenAI (Direct),gpt-5.4,openai,openai,simple,NA,CA,toronto,ON,google llc,Wired,467,462,2328,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 11:34:16.097+00,batch-1785929571279,TrueFoundry,gpt-5.4,openai,openai,simple,EU,BE,brussels,BRU,google llc,Wired,699,676,2227,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:34:16.641+00,batch-1785929536473,Cloudflare,gpt-5.4,openai,openai,simple,EU,NL,groningen,GR,google llc,Wired,737,731,2517,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 11:34:17.347+00,batch-1785929529826,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,EU,CH,zürich,ZH,google llc,Wired,1039,1038,4966,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 11:34:18.526+00,batch-1785929527186,Cloudflare,gpt-5.4,openai,openai,simple,EU,IT,milano,MI,google llc,Wired,717,715,2178,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 11:34:18.533+00,batch-1785929533689,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,EU,GB,london,LND,google llc,Wired,2537,2528,6193,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.1,http/1.1,200,Vercel,true
2026-08-05 11:34:19.004+00,batch-1785929652484,OpenAI (Direct),gpt-5.4,openai,openai,simple,NA,MX,querétaro,QUE,google llc,Wired,684,677,2634,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 11:34:20.341+00,batch-1785929654586,OpenAI (Direct),gpt-5.4,openai,openai,simple,SA,CL,santiago,RM,google llc,Wired,731,728,2428,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 11:34:20.500+00,batch-1785929540247,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,EU,DE,frankfurt am main,HE,google llc,Wired,1094,1086,4898,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.129,http/1.1,200,Vercel,true
2026-08-05 11:34:21.397+00,batch-1785929654534,OpenAI (Direct),gpt-5.4,openai,openai,simple,SA,BR,são paulo,SP,google llc,Wired,1081,1071,2650,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-05 11:34:21.888+00,batch-1785929529826,Kong,gpt-5.4,openai,openai,simple,EU,CH,zürich,ZH,google llc,Wired,1410,1410,2626,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:22.716+00,batch-1785929533689,Cloudflare,gpt-5.4,openai,openai,simple,EU,GB,london,LND,google llc,Wired,823,821,2285,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 11:34:23.413+00,batch-1785929651045,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,NA,CA,toronto,ON,google llc,Wired,952,951,4961,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 11:34:23.476+00,batch-1785929571279,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,BE,brussels,BRU,google llc,Wired,1253,1251,5063,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:34:24.514+00,batch-1785929540247,Cloudflare,gpt-5.4,openai,openai,simple,EU,DE,frankfurt am main,HE,google llc,Wired,695,694,2161,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-05 11:34:24.588+00,batch-1785929536473,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,EU,NL,groningen,GR,google llc,Wired,1163,1163,4994,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 11:34:26.241+00,batch-1785929652484,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,NA,MX,querétaro,QUE,google llc,Wired,947,946,4833,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 11:34:27.867+00,batch-1785929654586,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,SA,CL,santiago,RM,google llc,Wired,1016,1015,4681,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 11:34:28.282+00,batch-1785929527186,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,EU,IT,milano,MI,google llc,Wired,3644,3579,7044,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-05 11:34:28.420+00,batch-1785929651045,Edgee,gpt-5.4,openai,openai,simple,NA,CA,toronto,ON,google llc,Wired,821,17,2887,true,,stop,gpt-5.4-2026-03-05,edgee.io,3.97.166.49,http/1.1,200,,false
2026-08-05 11:34:28.844+00,batch-1785929536473,Kong,gpt-5.4,openai,openai,simple,EU,NL,groningen,GR,google llc,Wired,1095,1094,2236,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:29.249+00,batch-1785929654534,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,SA,BR,são paulo,SP,google llc,Wired,1346,1344,5358,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-05 11:34:29.256+00,batch-1785929529826,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,CH,zürich,ZH,google llc,Wired,4449,4449,4449,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:30.958+00,batch-1785929533689,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,EU,GB,london,LND,google llc,Wired,1957,1956,5913,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-05 11:34:31.037+00,batch-1785929652484,Edgee,gpt-5.4,openai,openai,simple,NA,MX,querétaro,QUE,google llc,Wired,704,16,2376,true,,stop,gpt-5.4-2026-03-05,edgee.io,78.13.70.20,http/1.1,200,,false
2026-08-05 11:34:31.841+00,batch-1785929540247,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,EU,DE,frankfurt am main,HE,google llc,Wired,1210,1209,4788,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-05 11:34:32.691+00,batch-1785929527186,Kong,gpt-5.4,openai,openai,simple,EU,IT,milano,MI,google llc,Wired,1718,1716,2561,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:32.983+00,batch-1785929654586,Edgee,gpt-5.4,openai,openai,simple,SA,CL,santiago,RM,google llc,Wired,889,69,2708,true,,stop,gpt-5.4-2026-03-05,edgee.io,56.126.33.171,http/1.1,200,,false
2026-08-05 11:34:34.361+00,batch-1785929654534,Edgee,gpt-5.4,openai,openai,simple,SA,BR,são paulo,SP,google llc,Wired,934,10,2600,true,,stop,gpt-5.4-2026-03-05,edgee.io,54.207.100.34,http/1.1,200,,false
2026-08-05 11:34:34.569+00,batch-1785929590947,TrueFoundry,gpt-5.4,openai,openai,simple,AS,IL,tel aviv,TA,google llc,Wired,752,728,2592,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:34:35.463+00,batch-1785929533689,Kong,gpt-5.4,openai,openai,simple,EU,GB,london,LND,google llc,Wired,1709,1708,2705,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:35.755+00,batch-1785929540247,Kong,gpt-5.4,openai,openai,simple,EU,DE,frankfurt am main,HE,google llc,Wired,1258,1257,2192,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:36.635+00,batch-1785929536473,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,NL,groningen,GR,google llc,Wired,5125,5125,5126,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:37.520+00,batch-1785929651045,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,CA,toronto,ON,google llc,Wired,867,45,5770,true,,end_turn,claude-sonnet-4-6,edgee.io,3.97.166.49,http/1.1,200,,true
2026-08-05 11:34:38.480+00,batch-1785929652484,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,MX,querétaro,QUE,google llc,Wired,1256,19,5051,true,,end_turn,claude-sonnet-4-6,edgee.io,78.13.70.20,http/1.1,200,,true
2026-08-05 11:34:39.051+00,batch-1785929590621,TrueFoundry,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,596,573,2414,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:34:40.240+00,batch-1785929527186,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,IT,milano,MI,google llc,Wired,5161,5160,5161,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:40.730+00,batch-1785929654586,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,SA,CL,santiago,RM,google llc,Wired,1169,166,5086,true,,end_turn,claude-sonnet-4-6,edgee.io,56.126.33.171,http/1.1,200,,true
2026-08-05 11:34:41.173+00,batch-1785929595302,TrueFoundry,gpt-5.4,openai,openai,simple,NA,CA,montréal,QC,google llc,Wired,605,578,2133,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:34:41.811+00,batch-1785929651045,OpenRouter,gpt-5.4,openai,openai,simple,NA,CA,toronto,ON,google llc,Wired,900,381,2523,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 11:34:41.835+00,batch-1785929654534,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,SA,BR,são paulo,SP,google llc,Wired,1032,29,4921,true,,end_turn,claude-sonnet-4-6,edgee.io,54.207.100.34,http/1.1,200,,true
2026-08-05 11:34:42.366+00,batch-1785929533689,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,GB,london,LND,google llc,Wired,4453,4453,4454,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-05 11:34:43.093+00,batch-1785929590947,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,IL,tel aviv,TA,google llc,Wired,1165,1164,5001,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:34:43.308+00,batch-1785929652484,OpenRouter,gpt-5.4,openai,openai,simple,NA,MX,querétaro,QUE,google llc,Wired,756,344,2314,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 11:34:43.649+00,batch-1785929591339,TrueFoundry,gpt-5.4,openai,openai,simple,AS,QA,doha,DA,google llc,Wired,1213,1196,3190,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-05 11:34:44.079+00,batch-1785929571279,Vercel,gpt-5.4,openai,openai,simple,EU,BE,brussels,BRU,google llc,Wired,1040,1031,2907,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-05 11:34:46.249+00,batch-1785929654586,OpenRouter,gpt-5.4,openai,openai,simple,SA,CL,santiago,RM,google llc,Wired,865,527,2671,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-05 11:34:46.525+00,batch-1785929540247,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,DE,frankfurt am main,HE,google llc,Wired,5037,5036,5037,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
